P17433	PEAKS036852
P17433	PEAKS036849
P17433	PEAKS036850
P17433	PEAKS036845
P17433	PEAKS036848
P17433	PEAKS036858
P17433	PEAKS036854
P17433	PEAKS036837
P17433	PEAKS036836
P28033	PEAKS036860
P28033	PEAKS036869
P28033	PEAKS036833
P28033	PEAKS036832
P28033	PEAKS036835
P28033	PEAKS036834
Q60644	PEAKS035210
P17433	PEAKS035403
P17433	PEAKS035420
Q8BUN5	PEAKS035405
Q8BUN5	PEAKS035436
Q62432	PEAKS035454
Q8BUN5	PEAKS035326
Q8BUN5	PEAKS035325
Q8BUN5	PEAKS035324
Q8BUN5	PEAKS035323
P10085	PEAKS035237
P17433	PEAKS035235
P10085	PEAKS035320
Q8BUN5	PEAKS035319
Q8BUN5	PEAKS035275
P09633	PEAKS035231
P15806	PEAKS036863
P15806	PEAKS036859
Q07802	PEAKS035354
Q9R1E0	PEAKS035255
Q61164	PEAKS035215
P15806	PEAKS035362
P15806	PEAKS035368
P15806	PEAKS035250
Q61687	PEAKS035397
P29037	PEAKS035247
P48377	PEAKS035437
P43241	PEAKS035381
P23708	PEAKS035440
P23708	PEAKS035439
P23708	PEAKS035251
P37238	PEAKS035360
P35583	PEAKS035249
Q8VIG1	PEAKS035402
Q8C796	PEAKS035400
P17679	PEAKS035441
P22091	PEAKS035442
O09100	PEAKS035443
O09100	PEAKS035444
P22091	PEAKS035445
P17679	PEAKS035331
P22091	PEAKS035330
Q9EQW6	PEAKS035423
Q9EQW6	PEAKS035422
P09633	PEAKS035421
P09633	PEAKS035419
P28700	PEAKS035227
P28700	PEAKS035228
P28700	PEAKS035229
P06876	PEAKS035460
O35185	PEAKS036671
P22091	PEAKS035461
Q8R0K9	PEAKS035462
Q64705	PEAKS035463
P12979	PEAKS036673
P05627	PEAKS035464
Q61164	PEAKS035465
Q61164	PEAKS035466
P28574	PEAKS035467
Q61164	PEAKS035468
Q61286	PEAKS035469
P17679	PEAKS035470
Q61164	PEAKS035471
Q61164	PEAKS035472
P22091	PEAKS035473
Q61827	PEAKS036701
Q02650	PEAKS035474
Q61164	PEAKS035475
P28574	PEAKS035476
Q61164	PEAKS035477
O09100	PEAKS035478
Q61164	PEAKS035479
Q61164	PEAKS035480
P17679	PEAKS035481
P01108	PEAKS035482
P15066	PEAKS035483
P29037	PEAKS035484
Q8R0K9	PEAKS035485
P10085	PEAKS036714
Q61164	PEAKS035486
Q8VIG1	PEAKS036719
Q61164	PEAKS035487
Q8R0K9	PEAKS035488
Q61164	PEAKS035489
P17679	PEAKS035490
P50540	PEAKS035491
Q61164	PEAKS036724
Q61164	PEAKS035492
P28574	PEAKS035493
P10085	PEAKS036729
Q61164	PEAKS035494
P10085	PEAKS035495
P17679	PEAKS035496
Q9JM73	PEAKS036742
P10085	PEAKS036743
P15066	PEAKS035497
Q61164	PEAKS035498
P15806	PEAKS036745
P12979	PEAKS036746
P22091	PEAKS035499
Q61164	PEAKS035500
Q61827	PEAKS036749
P22091	PEAKS035501
Q64705	PEAKS035502
O09100	PEAKS035503
Q61164	PEAKS035504
P28033	PEAKS035505
P50540	PEAKS035506
P12979	PEAKS036759
Q61164	PEAKS036760
Q61164	PEAKS035507
Q61069	PEAKS035508
P12979	PEAKS035509
P29037	PEAKS035510
P01108	PEAKS035511
P28033	PEAKS035512
P22091	PEAKS035513
Q61069	PEAKS035514
P26323	PEAKS035515
Q61827	PEAKS036766
O35185	PEAKS036767
P28033	PEAKS035516
P17679	PEAKS035517
Q61827	PEAKS036769
P25976	PEAKS036770
P17679	PEAKS035518
E9Q1A5	PEAKS036771
Q61164	PEAKS035519
Q8CFE3	PEAKS036774
P17679	PEAKS036776
Q00422	PEAKS036777
P17679	PEAKS035520
E9Q1A5	PEAKS036778
P25976	PEAKS036779
P28574	PEAKS035521
P17679	PEAKS035522
Q8BGS3	PEAKS036781
Q61164	PEAKS035523
Q61164	PEAKS035524
Q00422	PEAKS036784
P17679	PEAKS035525
Q61164	PEAKS035526
P56671	PEAKS036786
Q8CFE3	PEAKS036788
P48755	PEAKS035527
P27577	PEAKS036790
P56671	PEAKS036792
P17679	PEAKS035528
P27577	PEAKS036798
Q64705	PEAKS036800
Q8BGS3	PEAKS036803
P17679	PEAKS035529
Q61164	PEAKS036805
Q61164	PEAKS036806
E9Q1A5	PEAKS036811
Q3UXZ9	PEAKS035530
Q3UXZ9	PEAKS035531
Q3UXZ9	PEAKS035532
P06537	PEAKS035533
P06537	PEAKS035534
Q04207	PEAKS035535
P05627	PEAKS035536
P05627	PEAKS035537
P06537	PEAKS035538
P06537	PEAKS035539
P70671	PEAKS035540
P70671	PEAKS035541
P17433	PEAKS035542
P17433	PEAKS035543
P08152	PEAKS035545
P11416	PEAKS035546
P11416	PEAKS035547
Q04207	PEAKS035548
Q07802	PEAKS035549
Q9WVH4	PEAKS035550
O08785	PEAKS035551
Q9WTL8	PEAKS035552
O09000	PEAKS035553
Q02650	PEAKS035556
Q02650	PEAKS035557
O70230	PEAKS035558
O70230	PEAKS035559
O70230	PEAKS035560
Q60954	PEAKS035561
O70477	PEAKS035562
P41778	PEAKS035563
P35583	PEAKS035564
P42225	PEAKS035565
P59997	PEAKS035566
Q61164	PEAKS035567
O09100	PEAKS035568
P70338	PEAKS035569
P53566	PEAKS035570
P53566	PEAKS035571
P28033	PEAKS035572
Q61164	PEAKS035573
Q61164	PEAKS035574
Q02067	PEAKS035575
Q02067	PEAKS035576
P31360	PEAKS035577
P31360	PEAKS035578
P31360	PEAKS035579
P97500	PEAKS035580
Q02067	PEAKS035581
Q64249	PEAKS035582
Q64249	PEAKS035583
P51960	PEAKS035584
O70273	PEAKS035585
P19091	PEAKS035586
P81270	PEAKS035587
P19091	PEAKS035588
P81270	PEAKS035589
P19091	PEAKS035590
P81270	PEAKS035591
P19091	PEAKS035592
P81270	PEAKS035593
Q9QX98	PEAKS035594
Q9QX98	PEAKS035595
Q9QX98	PEAKS035596
P31266	PEAKS035597
O08674	PEAKS035598
P35583	PEAKS035599
P97474	PEAKS035600
P35583	PEAKS035601
P35583	PEAKS035602
P19785	PEAKS035603
P19785	PEAKS035604
Q04207	PEAKS035605
Q04207	PEAKS035606
Q04207	PEAKS035607
Q04207	PEAKS035608
P53566	PEAKS035609
P53566	PEAKS035610
Q80Y84	PEAKS035611
Q61602	PEAKS035612
P28033	PEAKS035613
P28033	PEAKS035614
P28033	PEAKS035615
P28033	PEAKS035616
O08550	PEAKS035617
O08550	PEAKS035618
Q6J1H4	PEAKS035619
Q6J1H4	PEAKS035620
P55200	PEAKS035621
P37238	PEAKS035622
P05627	PEAKS035623
Q01147	PEAKS035624
Q01147	PEAKS035625
Q61164	PEAKS035626
A2APF3	PEAKS035627
A2APF3	PEAKS035628
A2A5K6	PEAKS035629
A2A5K6	PEAKS035630
P20263	PEAKS035631
Q8BUN5	PEAKS035632
Q61164	PEAKS035633
Q64287	PEAKS035634
O35284	PEAKS035635
Q64287	PEAKS035636
Q64287	PEAKS035637
Q64287	PEAKS035638
P42230	PEAKS035639
P42232	PEAKS035640
P42230	PEAKS035641
P42232	PEAKS035642
E9Q3T6	PEAKS035643
Q02067	PEAKS035644
P37238	PEAKS035645
P37238	PEAKS035646
P20263	PEAKS035647
P48432	PEAKS035648
Q80Z64	PEAKS035649
Q61069	PEAKS035650
Q61069	PEAKS035651
Q61069	PEAKS035652
Q61069	PEAKS035653
O08785	PEAKS035654
O08785	PEAKS035655
O08785	PEAKS035656
Q9WTL8	PEAKS035657
Q9WTL8	PEAKS035658
Q9WTL8	PEAKS035659
Q9WTL8	PEAKS035660
P81270	PEAKS035661
P81270	PEAKS035662
P53566	PEAKS035663
Q61164	PEAKS035664
P17679	PEAKS035665
Q07279	PEAKS035666
Q9Z0S2	PEAKS035667
Q9Z0S2	PEAKS035668
Q9Z0S2	PEAKS035669
Q9Z1J1	PEAKS035670
Q924A0	PEAKS035671
P53566	PEAKS035672
P53566	PEAKS035673
P37238	PEAKS035674
P37238	PEAKS035675
P02340	PEAKS035676
P53566	PEAKS035677
P35583	PEAKS035678
P35582	PEAKS035679
Q8R0K9	PEAKS035680
P53566	PEAKS035681
Q8R0K9	PEAKS035682
Q08369	PEAKS035683
Q60929	PEAKS035684
P42582	PEAKS035685
Q9JM73	PEAKS035686
P70326	PEAKS035687
P24699	PEAKS035688
P10085	PEAKS035689
P10085	PEAKS035690
P10085	PEAKS035691
P10085	PEAKS035692
Q02085	PEAKS035693
P47239	PEAKS035694
P24610	PEAKS035695
P02340	PEAKS035696
P02340	PEAKS035697
P02340	PEAKS035698
P02340	PEAKS035699
Q9WU42	PEAKS035700
Q60974	PEAKS035701
Q9WU42	PEAKS035702
Q60974	PEAKS035703
Q8VIG1	PEAKS035704
Q8VIG1	PEAKS035705
Q8VIG1	PEAKS035706
Q8VIG1	PEAKS035707
Q8VIG1	PEAKS035708
Q8VIG1	PEAKS035709
P42227	PEAKS035710
P42227	PEAKS035711
P42227	PEAKS035712
P42232	PEAKS035713
P42232	PEAKS035714
P42232	PEAKS035715
Q9QX98	PEAKS035716
P23772	PEAKS035717
P23772	PEAKS035718
P48432	PEAKS035719
P48432	PEAKS035720
P48432	PEAKS035721
P48432	PEAKS035722
P48432	PEAKS035723
P48432	PEAKS035724
Q61164	PEAKS035725
Q61164	PEAKS035726
Q61164	PEAKS035727
Q61164	PEAKS035728
Q61164	PEAKS035729
Q61164	PEAKS035730
Q61164	PEAKS035731
Q61164	PEAKS035732
Q61164	PEAKS035733
Q61164	PEAKS035734
Q61164	PEAKS035735
Q61164	PEAKS035736
Q61164	PEAKS035737
Q61164	PEAKS035738
Q61164	PEAKS035739
Q61164	PEAKS035740
Q61164	PEAKS035741
Q61164	PEAKS035742
Q61164	PEAKS035743
Q03347	PEAKS035744
Q03347	PEAKS035745
Q03347	PEAKS035746
Q00417	PEAKS035747
Q03347	PEAKS035748
P17433	PEAKS035749
P17433	PEAKS035750
P17433	PEAKS035751
P17433	PEAKS035752
P23772	PEAKS035753
P23772	PEAKS035754
P23772	PEAKS035755
O09100	PEAKS035756
P17679	PEAKS035757
P27577	PEAKS035758
P50481	PEAKS035759
P61372	PEAKS035760
Q62066	PEAKS035761
P61372	PEAKS035762
P61372	PEAKS035763
P42227	PEAKS035764
P42227	PEAKS035765
P70338	PEAKS035766
O08900	PEAKS035767
Q03267	PEAKS035768
Q60954	PEAKS035769
Q3URK3	PEAKS035770
Q3URK3	PEAKS035771
Q03347	PEAKS035772
Q03347	PEAKS035773
Q03347	PEAKS035774
Q03347	PEAKS035775
P35582	PEAKS035776
Q03267	PEAKS035777
Q03267	PEAKS035778
Q03267	PEAKS035779
P10284	PEAKS035780
P10284	PEAKS035781
P10284	PEAKS035782
Q3UV55	PEAKS035783
Q60674	PEAKS035784
P11416	PEAKS035785
P11416	PEAKS035786
P20263	PEAKS035787
P20263	PEAKS035788
P43241	PEAKS035789
P49698	PEAKS035790
P49698	PEAKS035791
P43241	PEAKS035792
P10085	PEAKS035793
P10085	PEAKS035794
Q00175	PEAKS035795
Q00175	PEAKS035796
Q00175	PEAKS035797
P41230	PEAKS035798
P41230	PEAKS035799
Q61164	PEAKS035800
Q61164	PEAKS035801
P70324	PEAKS035802
Q08369	PEAKS035803
Q8CB76	PEAKS035804
Q924A0	PEAKS035805
Q9Z0Y9	PEAKS035806
Q9Z0Y9	PEAKS035807
Q9Z0Y9	PEAKS035808
P23204	PEAKS035809
P23204	PEAKS035810
P28700	PEAKS035811
P28700	PEAKS035812
P28700	PEAKS035813
P28700	PEAKS035814
P28700	PEAKS035815
P28700	PEAKS035816
Q00899	PEAKS035817
P17679	PEAKS035818
P17679	PEAKS035819
P48432	PEAKS035820
P31360	PEAKS035821
P48432	PEAKS035822
P31360	PEAKS035823
P48432	PEAKS035824
P31360	PEAKS035825
P48432	PEAKS035826
P31360	PEAKS035827
P48432	PEAKS035828
P48432	PEAKS035829
P31360	PEAKS035830
P17679	PEAKS035831
P35639	PEAKS035832
P35639	PEAKS035833
Q06507	PEAKS035834
Q06507	PEAKS035835
Q07802	PEAKS035836
Q07802	PEAKS035837
P97436	PEAKS035838
P97436	PEAKS035839
P97436	PEAKS035840
P70298	PEAKS035841
P70298	PEAKS035842
Q61164	PEAKS035843
P30561	PEAKS035844
P30561	PEAKS035845
P30561	PEAKS035846
P30561	PEAKS035847
Q61164	PEAKS035848
Q61164	PEAKS035849
Q61164	PEAKS035850
Q61164	PEAKS035851
Q61501	PEAKS035852
Q61501	PEAKS035853
Q61501	PEAKS035854
Q61501	PEAKS035855
Q8R0K9	PEAKS035856
Q8R0K9	PEAKS035857
Q8R0K9	PEAKS035858
Q8R0K9	PEAKS035859
Q99K36	PEAKS035860
Q99K36	PEAKS035861
Q99K36	PEAKS035862
Q99K36	PEAKS035863
Q61221	PEAKS035864
Q61221	PEAKS035865
Q61221	PEAKS035866
Q61221	PEAKS035867
P15314	PEAKS035868
P15314	PEAKS035869
P15314	PEAKS035870
P15314	PEAKS035871
P09450	PEAKS035872
P09450	PEAKS035873
P09450	PEAKS035874
P09450	PEAKS035875
P08152	PEAKS035876
P08152	PEAKS035877
P08152	PEAKS035878
P08152	PEAKS035879
O54791	PEAKS035880
O54791	PEAKS035881
O54791	PEAKS035882
O54791	PEAKS035883
P17433	PEAKS035884
P17433	PEAKS035885
P17433	PEAKS035886
P17433	PEAKS035887
Q04863	PEAKS035888
Q04863	PEAKS035889
Q04863	PEAKS035890
Q04863	PEAKS035891
Q04207	PEAKS035892
Q04207	PEAKS035893
Q04207	PEAKS035894
Q04207	PEAKS035895
Q03347	PEAKS035896
Q03347	PEAKS035897
Q03347	PEAKS035898
P42227	PEAKS035899
P42227	PEAKS035900
P42227	PEAKS035901
P42227	PEAKS035902
Q60765	PEAKS035903
Q60765	PEAKS035904
Q60765	PEAKS035905
Q60765	PEAKS035906
Q06507	PEAKS035907
P15307	PEAKS035908
P15307	PEAKS035909
P15307	PEAKS035910
P15307	PEAKS035911
P28033	PEAKS035912
P28033	PEAKS035913
P28033	PEAKS035914
P28033	PEAKS035915
P08046	PEAKS035916
P08046	PEAKS035917
P08046	PEAKS035918
P08046	PEAKS035919
P23906	PEAKS035920
P23906	PEAKS035921
P23906	PEAKS035922
P23906	PEAKS035923
Q64287	PEAKS035924
Q64287	PEAKS035925
Q64287	PEAKS035926
Q64287	PEAKS035927
P25799	PEAKS035928
P25799	PEAKS035929
P25799	PEAKS035930
P25799	PEAKS035931
P42225	PEAKS035932
P42225	PEAKS035933
P42225	PEAKS035934
P42225	PEAKS035935
Q9WVL2	PEAKS035936
Q9WVL2	PEAKS035937
Q9WVL2	PEAKS035938
Q9WVL2	PEAKS035939
P15307	PEAKS035940
Q04863	PEAKS035941
Q80UV9	PEAKS035942
Q61164	PEAKS035943
Q60674	PEAKS035944
Q60674	PEAKS035945
Q3UV55	PEAKS035946
P22227	PEAKS035947
P19785	PEAKS035948
P19785	PEAKS035949
P17679	PEAKS035950
P17679	PEAKS035951
P42230	PEAKS035952
P42232	PEAKS035953
P42230	PEAKS035954
P42232	PEAKS035955
P42230	PEAKS035956
P42232	PEAKS035957
P42230	PEAKS035958
P42232	PEAKS035959
P01108	PEAKS035960
P01108	PEAKS035961
P01108	PEAKS035962
P01108	PEAKS035963
P01108	PEAKS035964
P42227	PEAKS035965
P42227	PEAKS035966
P06537	PEAKS035967
P06537	PEAKS035968
Q62296	PEAKS035969
P05627	PEAKS035970
P38532	PEAKS035971
P38532	PEAKS035972
P38532	PEAKS035973
P38532	PEAKS035974
Q03267	PEAKS035975
Q03267	PEAKS035976
P63058	PEAKS035977
P37242	PEAKS035978
P28700	PEAKS035979
P17433	PEAKS035980
P17433	PEAKS035981
P17433	PEAKS035982
P17433	PEAKS035983
P17433	PEAKS035984
P17433	PEAKS035985
P17433	PEAKS035986
P17433	PEAKS035987
P17433	PEAKS035988
P17433	PEAKS035989
P17433	PEAKS035990
P17433	PEAKS035991
P17433	PEAKS035992
P17433	PEAKS035993
P17433	PEAKS035994
P17433	PEAKS035995
P17433	PEAKS035996
P52633	PEAKS035997
P52633	PEAKS035998
P52633	PEAKS035999
P52633	PEAKS036000
P52633	PEAKS036001
P52633	PEAKS036002
P17433	PEAKS036003
P17433	PEAKS036004
P17433	PEAKS036005
P17433	PEAKS036006
P42225	PEAKS036007
P42225	PEAKS036008
P42225	PEAKS036009
P42225	PEAKS036010
P09450	PEAKS036011
P09450	PEAKS036012
P42225	PEAKS036013
P42225	PEAKS036014
P17433	PEAKS036015
Q9JKD8	PEAKS036016
P23611	PEAKS036017
P17433	PEAKS036018
O89090	PEAKS036019
P29037	PEAKS036020
Q61164	PEAKS036021
P43241	PEAKS036022
P43241	PEAKS036023
Q61164	PEAKS036024
Q61164	PEAKS036025
Q6J1H4	PEAKS036026
Q64287	PEAKS036027
Q64287	PEAKS036028
Q64287	PEAKS036029
Q64287	PEAKS036030
P23611	PEAKS036031
P23611	PEAKS036032
P05627	PEAKS036033
P05627	PEAKS036034
P42227	PEAKS036035
P42227	PEAKS036036
O35284	PEAKS036037
Q64287	PEAKS036038
P05627	PEAKS036039
O35284	PEAKS036040
O35284	PEAKS036041
O35284	PEAKS036042
Q64287	PEAKS036043
Q64287	PEAKS036044
O35284	PEAKS036045
Q64287	PEAKS036046
P09450	PEAKS036047
P05627	PEAKS036048
P15066	PEAKS036049
P42227	PEAKS036050
Q64092	PEAKS036051
Q64092	PEAKS036052
Q64092	PEAKS036053
Q62232	PEAKS036054
Q62232	PEAKS036055
Q9WTL8	PEAKS036056
Q9WTL8	PEAKS036057
O08785	PEAKS036058
P97460	PEAKS036059
Q61164	PEAKS036060
Q61164	PEAKS036061
P01108	PEAKS036062
Q03347	PEAKS036063
Q03347	PEAKS036064
P26323	PEAKS036065
P26323	PEAKS036066
P28033	PEAKS036067
P22091	PEAKS036068
P22091	PEAKS036069
P26323	PEAKS036070
P22091	PEAKS036071
Q99JB6	PEAKS036072
Q9JKD8	PEAKS036073
Q9JKD8	PEAKS036074
Q9R1E0	PEAKS036075
Q9R1E0	PEAKS036076
O09100	PEAKS036077
Q60775	PEAKS036078
Q60775	PEAKS036079
P27577	PEAKS036080
P27577	PEAKS036081
P23708	PEAKS036082
P23708	PEAKS036083
Q99JB6	PEAKS036084
Q00899	PEAKS036085
Q99MA9	PEAKS036086
P63015	PEAKS036087
P97360	PEAKS036088
P42232	PEAKS036090
P52633	PEAKS036091
P42232	PEAKS036092
P42232	PEAKS036093
P42232	PEAKS036094
P42232	PEAKS036095
P52633	PEAKS036096
P52633	PEAKS036097
Q08369	PEAKS036098
Q08369	PEAKS036099
Q08369	PEAKS036100
Q08369	PEAKS036101
P37238	PEAKS036102
P37238	PEAKS036103
P37238	PEAKS036104
P70314	PEAKS036105
Q61164	PEAKS036106
Q61164	PEAKS036107
P42230	PEAKS036108
P37238	PEAKS036109
P37238	PEAKS036110
P29037	PEAKS036111
P29037	PEAKS036112
P47806	PEAKS036113
P48432	PEAKS036114
P35583	PEAKS036115
O54839	PEAKS036116
O54839	PEAKS036117
Q8VDK3	PEAKS036118
Q8VDK3	PEAKS036119
P43241	PEAKS036120
Q61164	PEAKS036121
Q61164	PEAKS036122
Q61164	PEAKS036123
Q07279	PEAKS036124
P53566	PEAKS036125
P53566	PEAKS036126
P53566	PEAKS036127
P53566	PEAKS036128
P53566	PEAKS036129
P53566	PEAKS036130
P53566	PEAKS036131
P53566	PEAKS036132
P28033	PEAKS036133
P28033	PEAKS036134
P28033	PEAKS036135
P28033	PEAKS036136
P28033	PEAKS036137
P28033	PEAKS036138
P28033	PEAKS036139
P28033	PEAKS036140
P08046	PEAKS036141
Q03267	PEAKS036142
P22091	PEAKS036143
P17679	PEAKS036144
Q00175	PEAKS036145
P97863	PEAKS036146
P70459	PEAKS036147
P70459	PEAKS036148
Q63943	PEAKS036149
Q63943	PEAKS036150
P01108	PEAKS036151
Q80Z64	PEAKS036152
P20263	PEAKS036153
P01108	PEAKS036154
P20263	PEAKS036155
P01108	PEAKS036156
Q80Z64	PEAKS036157
P20263	PEAKS036158
Q80Z64	PEAKS036159
P50220	PEAKS036160
P50220	PEAKS036161
P35582	PEAKS036162
P35582	PEAKS036163
P35582	PEAKS036164
P35582	PEAKS036165
P19785	PEAKS036166
P47930	PEAKS036167
P47930	PEAKS036168
P15066	PEAKS036169
P15066	PEAKS036170
P48432	PEAKS036171
O08580	PEAKS036172
Q9Z2S7	PEAKS036173
Q61164	PEAKS036174
Q61164	PEAKS036175
Q60980	PEAKS036176
Q60980	PEAKS036177
Q60980	PEAKS036178
P70324	PEAKS036179
P70324	PEAKS036180
Q80Z64	PEAKS036181
Q80Z64	PEAKS036182
P70324	PEAKS036183
P10085	PEAKS036184
P12979	PEAKS036185
P28033	PEAKS036186
P28033	PEAKS036187
Q06507	PEAKS036188
Q03347	PEAKS036189
Q8BZ89	PEAKS036190
Q03347	PEAKS036191
Q03347	PEAKS036192
P06537	PEAKS036193
P28033	PEAKS036194
Q01147	PEAKS036195
Q01147	PEAKS036196
Q00899	PEAKS036197
Q00899	PEAKS036198
Q00899	PEAKS036199
Q3UV55	PEAKS036200
Q60674	PEAKS036201
P17433	PEAKS036202
P17433	PEAKS036203
P97303	PEAKS036204
P28033	PEAKS036205
P28033	PEAKS036206
P06537	PEAKS036207
P28033	PEAKS036208
P06537	PEAKS036209
P28033	PEAKS036210
P06537	PEAKS036211
P06537	PEAKS036212
P06537	PEAKS036213
P06537	PEAKS036214
P06537	PEAKS036215
P06537	PEAKS036216
P19785	PEAKS036217
P19785	PEAKS036218
P19785	PEAKS036219
P19785	PEAKS036220
P19785	PEAKS036221
P19785	PEAKS036222
P06537	PEAKS036223
P06537	PEAKS036224
P06537	PEAKS036225
P06537	PEAKS036226
P19785	PEAKS036227
